test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U2,200,1.5,0,SimpleAugmentingMatcher,-1,na,wall_clock_ms,1.36562
U2,200,1.5,0,SimpleAugmentingMatcher,-1,na,matching_size,200
U2,200,1.5,0,HopcroftKarpMatcher,0,na,paths_found_per_phase,189
U2,200,1.5,0,HopcroftKarpMatcher,0,na,bfs_edges_visited,2828
U2,200,1.5,0,HopcroftKarpMatcher,0,na,dfs_edges_visited,1420
U2,200,1.5,0,HopcroftKarpMatcher,0,na,defect_at_iteration,11
U2,200,1.5,0,HopcroftKarpMatcher,1,na,paths_found_per_phase,11
U2,200,1.5,0,HopcroftKarpMatcher,1,na,bfs_edges_visited,1589
U2,200,1.5,0,HopcroftKarpMatcher,1,na,dfs_edges_visited,502
U2,200,1.5,0,HopcroftKarpMatcher,1,na,defect_at_iteration,0
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,phase_count,2
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,4417
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,total_edges_visited,6339
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,matching_size,200
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,wall_clock_ms,0.167969
U2,200,1.5,0,HopcroftKarpMatcher,-1,na,matching_size,200
