test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,1599
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,1598
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,1597
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,3,mixed,defect_at_iteration,1596
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,4,mixed,defect_at_iteration,1595
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,5,mixed,defect_at_iteration,1594
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,6,mixed,defect_at_iteration,1593
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,7,mixed,defect_at_iteration,1592
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,8,mixed,defect_at_iteration,1591
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,9,mixed,defect_at_iteration,1590
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,10,mixed,defect_at_iteration,1589
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,11,mixed,defect_at_iteration,1588
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,12,mixed,defect_at_iteration,1587
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,13,mixed,defect_at_iteration,1586
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,14,mixed,defect_at_iteration,1585
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,15,mixed,defect_at_iteration,1584
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,16,mixed,defect_at_iteration,1583
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,17,mixed,defect_at_iteration,1582
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,18,mixed,defect_at_iteration,1581
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,19,mixed,defect_at_iteration,1580
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,20,mixed,defect_at_iteration,1579
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,21,mixed,defect_at_iteration,1578
W3,1600,1,16,HungarianMatcher+BellmanFordStrategy,22,mixed,defect_at_iteration,1577
