test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U2,500,1.5,3,SimpleAugmentingMatcher,-1,na,wall_clock_ms,23.4966
U2,500,1.5,3,SimpleAugmentingMatcher,-1,na,matching_size,500
U2,500,1.5,3,HopcroftKarpMatcher,0,na,paths_found_per_phase,486
U2,500,1.5,3,HopcroftKarpMatcher,0,na,bfs_edges_visited,11180
U2,500,1.5,3,HopcroftKarpMatcher,0,na,dfs_edges_visited,5651
U2,500,1.5,3,HopcroftKarpMatcher,0,na,defect_at_iteration,14
U2,500,1.5,3,HopcroftKarpMatcher,1,na,paths_found_per_phase,14
U2,500,1.5,3,HopcroftKarpMatcher,1,na,bfs_edges_visited,4864
U2,500,1.5,3,HopcroftKarpMatcher,1,na,dfs_edges_visited,2700
U2,500,1.5,3,HopcroftKarpMatcher,1,na,defect_at_iteration,0
U2,500,1.5,3,HopcroftKarpMatcher,-1,na,phase_count,2
U2,500,1.5,3,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U2,500,1.5,3,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,16044
U2,500,1.5,3,HopcroftKarpMatcher,-1,na,total_edges_visited,24395
U2,500,1.5,3,HopcroftKarpMatcher,-1,na,matching_size,500
U2,500,1.5,3,HopcroftKarpMatcher,-1,na,wall_clock_ms,1.0525
U2,500,1.5,3,HopcroftKarpMatcher,-1,na,matching_size,500
