test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U3,800,1.5,6,SimpleAugmentingMatcher,-1,na,wall_clock_ms,75.6845
U3,800,1.5,6,SimpleAugmentingMatcher,-1,na,matching_size,800
U3,800,1.5,6,HopcroftKarpMatcher,0,na,paths_found_per_phase,783
U3,800,1.5,6,HopcroftKarpMatcher,0,na,bfs_edges_visited,22627
U3,800,1.5,6,HopcroftKarpMatcher,0,na,dfs_edges_visited,11384
U3,800,1.5,6,HopcroftKarpMatcher,0,na,defect_at_iteration,17
U3,800,1.5,6,HopcroftKarpMatcher,1,na,paths_found_per_phase,17
U3,800,1.5,6,HopcroftKarpMatcher,1,na,bfs_edges_visited,9740
U3,800,1.5,6,HopcroftKarpMatcher,1,na,dfs_edges_visited,3388
U3,800,1.5,6,HopcroftKarpMatcher,1,na,defect_at_iteration,0
U3,800,1.5,6,HopcroftKarpMatcher,-1,na,phase_count,2
U3,800,1.5,6,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U3,800,1.5,6,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,32367
U3,800,1.5,6,HopcroftKarpMatcher,-1,na,total_edges_visited,47139
U3,800,1.5,6,HopcroftKarpMatcher,-1,na,matching_size,800
U3,800,1.5,6,HopcroftKarpMatcher,-1,na,wall_clock_ms,1.78369
U3,800,1.5,6,HopcroftKarpMatcher,-1,na,matching_size,800
