test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U4,500,1.2,8,SimpleAugmentingMatcher,-1,na,wall_clock_ms,3.2513
U4,500,1.2,8,SimpleAugmentingMatcher,-1,na,matching_size,478
U4,500,1.2,8,HopcroftKarpMatcher,0,na,paths_found_per_phase,406
U4,500,1.2,8,HopcroftKarpMatcher,0,na,bfs_edges_visited,1732
U4,500,1.2,8,HopcroftKarpMatcher,0,na,dfs_edges_visited,958
U4,500,1.2,8,HopcroftKarpMatcher,0,na,defect_at_iteration,94
U4,500,1.2,8,HopcroftKarpMatcher,1,na,paths_found_per_phase,50
U4,500,1.2,8,HopcroftKarpMatcher,1,na,bfs_edges_visited,659
U4,500,1.2,8,HopcroftKarpMatcher,1,na,dfs_edges_visited,719
U4,500,1.2,8,HopcroftKarpMatcher,1,na,defect_at_iteration,44
U4,500,1.2,8,HopcroftKarpMatcher,2,na,paths_found_per_phase,12
U4,500,1.2,8,HopcroftKarpMatcher,2,na,bfs_edges_visited,351
U4,500,1.2,8,HopcroftKarpMatcher,2,na,dfs_edges_visited,462
U4,500,1.2,8,HopcroftKarpMatcher,2,na,defect_at_iteration,32
U4,500,1.2,8,HopcroftKarpMatcher,3,na,paths_found_per_phase,6
U4,500,1.2,8,HopcroftKarpMatcher,3,na,bfs_edges_visited,495
U4,500,1.2,8,HopcroftKarpMatcher,3,na,dfs_edges_visited,455
U4,500,1.2,8,HopcroftKarpMatcher,3,na,defect_at_iteration,26
U4,500,1.2,8,HopcroftKarpMatcher,4,na,paths_found_per_phase,3
U4,500,1.2,8,HopcroftKarpMatcher,4,na,bfs_edges_visited,442
U4,500,1.2,8,HopcroftKarpMatcher,4,na,dfs_edges_visited,518
U4,500,1.2,8,HopcroftKarpMatcher,4,na,defect_at_iteration,23
U4,500,1.2,8,HopcroftKarpMatcher,5,na,paths_found_per_phase,1
U4,500,1.2,8,HopcroftKarpMatcher,5,na,bfs_edges_visited,932
U4,500,1.2,8,HopcroftKarpMatcher,5,na,dfs_edges_visited,294
U4,500,1.2,8,HopcroftKarpMatcher,5,na,defect_at_iteration,22
U4,500,1.2,8,HopcroftKarpMatcher,-1,na,phase_count,6
U4,500,1.2,8,HopcroftKarpMatcher,-1,na,main_loop_iters,6
U4,500,1.2,8,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,4611
U4,500,1.2,8,HopcroftKarpMatcher,-1,na,total_edges_visited,8017
U4,500,1.2,8,HopcroftKarpMatcher,-1,na,matching_size,478
U4,500,1.2,8,HopcroftKarpMatcher,-1,na,wall_clock_ms,1.41079
U4,500,1.2,8,HopcroftKarpMatcher,-1,na,matching_size,478
