test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
U3,100,1.75,7,SimpleAugmentingMatcher,-1,na,wall_clock_ms,0.458139
U3,100,1.75,7,SimpleAugmentingMatcher,-1,na,matching_size,100
U3,100,1.75,7,HopcroftKarpMatcher,0,na,paths_found_per_phase,99
U3,100,1.75,7,HopcroftKarpMatcher,0,na,bfs_edges_visited,3162
U3,100,1.75,7,HopcroftKarpMatcher,0,na,dfs_edges_visited,1611
U3,100,1.75,7,HopcroftKarpMatcher,0,na,defect_at_iteration,1
U3,100,1.75,7,HopcroftKarpMatcher,1,na,paths_found_per_phase,1
U3,100,1.75,7,HopcroftKarpMatcher,1,na,bfs_edges_visited,981
U3,100,1.75,7,HopcroftKarpMatcher,1,na,dfs_edges_visited,94
U3,100,1.75,7,HopcroftKarpMatcher,1,na,defect_at_iteration,0
U3,100,1.75,7,HopcroftKarpMatcher,-1,na,phase_count,2
U3,100,1.75,7,HopcroftKarpMatcher,-1,na,main_loop_iters,2
U3,100,1.75,7,HopcroftKarpMatcher,-1,na,total_bfs_edges_visited,4143
U3,100,1.75,7,HopcroftKarpMatcher,-1,na,total_edges_visited,5848
U3,100,1.75,7,HopcroftKarpMatcher,-1,na,matching_size,100
U3,100,1.75,7,HopcroftKarpMatcher,-1,na,wall_clock_ms,0.089322
U3,100,1.75,7,HopcroftKarpMatcher,-1,na,matching_size,100
