test_id,n,alpha,rep,algorithm,iteration,weight_regime,metric_name,metric_value
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,0,mixed,defect_at_iteration,99
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,1,mixed,defect_at_iteration,98
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,2,mixed,defect_at_iteration,97
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,3,mixed,defect_at_iteration,96
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,4,mixed,defect_at_iteration,95
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,5,mixed,defect_at_iteration,94
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,6,mixed,defect_at_iteration,93
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,7,mixed,defect_at_iteration,92
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,8,mixed,defect_at_iteration,91
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,9,mixed,defect_at_iteration,90
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,10,mixed,defect_at_iteration,89
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,11,mixed,defect_at_iteration,88
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,12,mixed,defect_at_iteration,87
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,13,mixed,defect_at_iteration,86
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,14,mixed,defect_at_iteration,85
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,15,mixed,defect_at_iteration,84
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,16,mixed,defect_at_iteration,83
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,17,mixed,defect_at_iteration,82
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,18,mixed,defect_at_iteration,81
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,19,mixed,defect_at_iteration,80
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,20,mixed,defect_at_iteration,79
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,21,mixed,defect_at_iteration,78
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,22,mixed,defect_at_iteration,77
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,23,mixed,defect_at_iteration,76
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,24,mixed,defect_at_iteration,75
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,25,mixed,defect_at_iteration,74
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,26,mixed,defect_at_iteration,73
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,27,mixed,defect_at_iteration,72
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,28,mixed,defect_at_iteration,71
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,29,mixed,defect_at_iteration,70
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,30,mixed,defect_at_iteration,69
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,31,mixed,defect_at_iteration,68
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,32,mixed,defect_at_iteration,67
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,33,mixed,defect_at_iteration,66
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,34,mixed,defect_at_iteration,65
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,35,mixed,defect_at_iteration,64
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,36,mixed,defect_at_iteration,63
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,37,mixed,defect_at_iteration,62
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,38,mixed,defect_at_iteration,61
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,39,mixed,defect_at_iteration,60
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,40,mixed,defect_at_iteration,59
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,41,mixed,defect_at_iteration,58
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,42,mixed,defect_at_iteration,57
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,43,mixed,defect_at_iteration,56
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,44,mixed,defect_at_iteration,55
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,45,mixed,defect_at_iteration,54
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,46,mixed,defect_at_iteration,53
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,47,mixed,defect_at_iteration,52
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,48,mixed,defect_at_iteration,51
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,49,mixed,defect_at_iteration,50
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,50,mixed,defect_at_iteration,49
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,51,mixed,defect_at_iteration,48
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,52,mixed,defect_at_iteration,47
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,53,mixed,defect_at_iteration,46
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,54,mixed,defect_at_iteration,45
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,-1,mixed,augmentation_count,55
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,-1,mixed,matching_value,-406332
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,-1,mixed,matching_size,55
C2,100,1,8,HungarianMatcher+BellmanFordStrategy,-1,mixed,wall_clock_ms,2.1455
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,0,mixed,edge_relaxations,100
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,0,mixed,defect_at_iteration,99
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,1,mixed,edge_relaxations,100
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,1,mixed,defect_at_iteration,98
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,2,mixed,edge_relaxations,100
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,2,mixed,defect_at_iteration,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,3,mixed,edge_relaxations,100
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,3,mixed,defect_at_iteration,96
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,4,mixed,edge_relaxations,99
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,4,mixed,defect_at_iteration,95
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,5,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,5,mixed,defect_at_iteration,94
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,6,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,6,mixed,defect_at_iteration,93
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,7,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,7,mixed,defect_at_iteration,92
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,8,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,8,mixed,defect_at_iteration,91
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,9,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,9,mixed,defect_at_iteration,90
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,10,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,10,mixed,defect_at_iteration,89
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,11,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,11,mixed,defect_at_iteration,88
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,12,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,12,mixed,defect_at_iteration,87
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,13,mixed,edge_relaxations,97
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,13,mixed,defect_at_iteration,86
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,14,mixed,edge_relaxations,95
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,14,mixed,defect_at_iteration,85
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,15,mixed,edge_relaxations,95
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,15,mixed,defect_at_iteration,84
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,16,mixed,edge_relaxations,95
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,16,mixed,defect_at_iteration,83
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,17,mixed,edge_relaxations,94
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,17,mixed,defect_at_iteration,82
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,18,mixed,edge_relaxations,93
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,18,mixed,defect_at_iteration,81
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,19,mixed,edge_relaxations,92
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,19,mixed,defect_at_iteration,80
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,20,mixed,edge_relaxations,91
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,20,mixed,defect_at_iteration,79
C2,100,1,8,HungarianMatcher+JohnsonDijkstraStrategy,21,mixed,edge_relaxations,91
